"Zip
Code","Place
Name",State,County,Lat,Long
54301,Green Bay,WI,Brown,44.482,-88.0205
52551,Douds,IA,Van Buren,40.8378,-92.0859
67457,Little River,KS,Rice,38.4079,-98.0113
61265,Moline,IL,Rock Island,41.4906,-90.498
30705,Chatsworth,GA,Murray,34.7589,-84.7943
10044,New York,NY,New York,40.7618,-73.9505
64072,Missouri City,MO,Clay,39.2458,-94.2924
27262,High Point,NC,Guilford,35.9734,-80.0107
73840,Fargo,OK,Ellis,36.3761,-99.6237
84647,Mount Pleasant,UT,Sanpete,39.5232,-111.5039
48185,Westland,MI,Wayne,42.3358,-83.3846
46731,Craigville,IN,Wells,40.793,-85.0904
70669,Westlake,LA,Calcasieu,30.2613,-93.2688
49649,Kingsley,MI,Grand Traverse,44.5756,-85.5262
19183,Philadelphia,PA,Philadelphia,39.9523,-75.1638
77213,Houston,TX,Harris,29.834,-95.4342
21890,Westover,MD,Somerset,38.0927,-75.8882
89042,Panaca,NV,Lincoln,37.7905,-114.3894
20024,Washington,DC,District of Columbia,38.8759,-77.016
85627,Pomerene,AZ,Cochise,31.9995,-110.2862
31567,West Green,GA,Coffee,31.6143,-82.7243
29530,Coward,SC,Florence,33.9905,-79.7515
45681,South Salem,OH,Ross,39.3021,-83.272
93266,Stratford,CA,Kings,36.179,-119.8236
24579,Natural Bridge Station,VA,Rockbridge,37.598,-79.525
88523,El Paso,TX,El Paso,31.6948,-106.3
81612,Aspen,CO,Pitkin,39.2234,-106.8828
29679,Seneca,SC,Oconee,34.6857,-82.9532
33583,Seffner,FL,Hillsborough,27.872,-82.4388
19401,Norristown,PA,Montgomery,40.1245,-75.3304
4852,Monhegan,ME,Lincoln,43.7642,-69.3164
76837,Eden,TX,Concho,31.2192,-99.8407
23301,Accomac,VA,Accomack,37.7159,-75.6803
46161,Morristown,IN,Shelby,39.6675,-85.6934
67743,Levant,KS,Thomas,39.3841,-101.2096
15320,Carmichaels,PA,Greene,39.8825,-79.971
56554,Lake Park,MN,Becker,46.8176,-96.067
49862,Munising,MI,Alger,46.3994,-86.6983
2446,Brookline,MA,Norfolk,42.3431,-71.123
40372,Salvisa,KY,Mercer,37.9167,-84.8577
55738,Forbes,MN,St. Louis,47.2732,-92.6756
91792,West Covina,CA,Los Angeles,34.0229,-117.8975
44119,Cleveland,OH,Cuyahoga,41.5882,-81.5468
46704,Arcola,IN,Allen,41.1038,-85.2925
6365,Preston,CT,New London,41.5224,-71.9934
13830,Oxford,NY,Chenango,42.4379,-75.5673
72372,Palestine,AR,St. Francis,34.9663,-90.9049
28287,Charlotte,NC,Mecklenburg,35.26,-80.8042
24482,Verona,VA,Augusta,38.2037,-79.0059
75422,Campbell,TX,Hunt,33.151,-95.9439
8809,Clinton,NJ,Hunterdon,40.6412,-74.9088
4415,Brownville Junction,ME,Piscataquis,45.3512,-69.0581
27879,Simpson,NC,Pitt,35.5752,-77.2786
17059,Mifflintown,PA,Juniata,40.5727,-77.3761
99840,Skagway,AK,Skagway-Hoonah-Angoon,59.4685,-135.3018
73541,Fletcher,OK,Comanche,34.7847,-98.2002
21750,Hancock,MD,Washington,39.6991,-78.1762
41821,Hallie,KY,Letcher,37.0837,-83.0027
71334,Ferriday,LA,Concordia,31.6602,-91.5502
57745,Hill City,SD,Pennington,43.9377,-103.5782
57758,Mud Butte,SD,Meade,45.031,-102.8031
66728,Crestline,KS,Cherokee,37.1694,-94.7041
24843,Hensley,WV,McDowell,37.474,-81.6998
41085,Silver Grove,KY,Campbell,39.0343,-84.3908
47147,Nabb,IN,Clark,38.6128,-85.5217
6282,Woodstock Valley,CT,Windham,41.9153,-72.0937
3234,Epsom,NH,Merrimack,43.2174,-71.3546
33744,Bay Pines,FL,Pinellas,27.8918,-82.7248
2745,New Bedford,MA,Bristol,41.6913,-70.9355
81648,Rangely,CO,Rio Blanco,40.0828,-108.7991
59602,Helena,MT,Lewis and Clark,46.7074,-111.958
33558,Lutz,FL,Hillsborough,28.1474,-82.5152
56071,New Prague,MN,Le Sueur,44.5402,-93.5805
68509,Lincoln,NE,Lancaster,40.7845,-96.6888
76135,Fort Worth,TX,Tarrant,32.8248,-97.4519
61046,Lanark,IL,Carroll,42.0935,-89.8247
73733,Douglas,OK,Garfield,36.2481,-97.6896
48554,Flint,MI,Genesee,42.9722,-83.7946
53566,Monroe,WI,Green,42.5991,-89.6403
74880,Weleetka,OK,Okfuskee,35.3416,-96.1136
63936,Dudley,MO,Stoddard,36.811,-90.121
82936,Lonetree,WY,Uinta,41.0552,-110.1603
50424,Buffalo Center,IA,Winnebago,43.3732,-93.9376
44001,Amherst,OH,Lorain,41.3617,-82.2538
98944,Sunnyside,WA,Yakima,46.3213,-120.0126
16035,Forestville,PA,Butler,41.1068,-80.007
98407,Tacoma,WA,Pierce,47.2825,-122.5039
19503,Bally,PA,Berks,40.405,-75.5769
74103,Tulsa,OK,Tulsa,36.1539,-95.9954
1226,Dalton,MA,Berkshire,42.475,-73.1603
38342,Hollow Rock,TN,Carroll,36.0381,-88.2737
61825,Champaign,IL,Champaign,40.1164,-88.2434
3817,Chocorua,NH,Carroll,43.8909,-71.2407
15829,Corsica,PA,Jefferson,41.1762,-79.1976
36922,Ward,AL,Choctaw,32.3038,-88.1476
57383,White Lake,SD,Aurora,43.7564,-98.7076
32564,Holt,FL,Okaloosa,30.7416,-86.7198
23887,Valentines,VA,Brunswick,36.565,-77.8384
30445,Mount Vernon,GA,Montgomery,32.184,-82.5867
29707,Fort Mill,SC,Lancaster,34.9773,-80.8584
82639,Kaycee,WY,Johnson,43.7236,-106.5632
80705,Log Lane Village,CO,Morgan,40.2707,-103.8338
27821,Edward,NC,Beaufort,35.3236,-76.8794
38966,Webb,MS,Tallahatchie,33.9473,-90.3443
27954,Manteo,NC,Dare,35.8948,-75.6714
21214,Baltimore,MD,Baltimore (city),39.3521,-76.5644
19135,Philadelphia,PA,Philadelphia,40.0247,-75.0518
53219,Milwaukee,WI,Milwaukee,42.9959,-87.9944
59405,Great Falls,MT,Cascade,47.495,-111.2502
30474,Vidalia,GA,Toombs,32.1934,-82.4067
25356,Charleston,WV,Kanawha,38.2968,-81.5547
1550,Southbridge,MA,Worcester,42.075,-72.0353
89570,Reno,NV,Washoe,39.5296,-119.8138
14140,Spring Brook,NY,Erie,42.8072,-78.6676
80834,Seibert,CO,Kit Carson,39.3183,-102.8822
45828,Coldwater,OH,Mercer,40.4846,-84.6517
95070,Saratoga,CA,Santa Clara,37.2713,-122.0227
4002,Alfred,ME,York,43.4875,-70.6961
34972,Okeechobee,FL,Okeechobee,27.4203,-80.9454
4095,West Newfield,ME,York,43.601,-70.9027
78957,Smithville,TX,Bastrop,30.0178,-97.1494
16546,Erie,PA,Erie,42.1827,-80.0649
25211,Widen,WV,Clay,38.4662,-80.8573
18351,Portland,PA,Northampton,40.9214,-75.097
98547,Grayland,WA,Grays Harbor,46.8264,-124.094
60572,Aurora,IL,DuPage,41.7606,-88.3201
98843,Orondo,WA,Douglas,47.6969,-120.1721
60561,Darien,IL,DuPage,41.7434,-87.9805
45065,South Lebanon,OH,Warren,39.3715,-84.2108
53930,Endeavor,WI,Marquette,43.6963,-89.4617
90703,Cerritos,CA,Los Angeles,33.8669,-118.0686
85351,Sun City,AZ,Maricopa,33.6061,-112.2797
50023,Ankeny,IA,Polk,41.7194,-93.6266
33302,Fort Lauderdale,FL,Broward,26.1223,-80.1434
27574,Roxboro,NC,Granville,36.3942,-78.9863
75267,Dallas,TX,Dallas,32.7673,-96.7776
75081,Richardson,TX,Dallas,32.9462,-96.7058
83327,Fairfield,ID,Camas,43.3675,-114.7908
95955,Maxwell,CA,Colusa,39.3163,-122.1849
48269,Detroit,MI,Wayne,42.3314,-83.0458
76859,Menard,TX,Menard,30.9119,-99.7847
59012,Birney,MT,Rosebud,45.2862,-106.5095
75712,Tyler,TX,Smith,32.4112,-95.2899
30095,Duluth,GA,Gwinnett,34.0256,-84.1304
72417,Brookland,AR,Craighead,35.9165,-90.5762
29048,Eutawville,SC,Orangeburg,33.3922,-80.32
70576,Pine Prairie,LA,Evangeline,30.7831,-92.4163
58852,Tioga,ND,Williams,48.3646,-102.9576
21644,Ingleside,MD,Queen Anne's,39.1182,-75.8769
29924,Hampton,SC,Hampton,32.8729,-81.0973
50668,Readlyn,IA,Bremer,42.6929,-92.2154
61850,Indianola,IL,Vermilion,39.9268,-87.7388
3440,Antrim,NH,Hillsborough,43.0595,-71.9387
94954,Petaluma,CA,Sonoma,38.2507,-122.6155
2901,Providence,RI,Providence,41.8227,-71.4145
88353,Vaughn,NM,Guadalupe,34.6241,-105.1926
35291,Birmingham,AL,Jefferson,33.5207,-86.8025
60001,Alden,IL,McHenry,42.3248,-88.4525
60660,Chicago,IL,Cook,41.9909,-87.6629
94143,San Francisco,CA,City and County of San Francisco,37.7631,-122.4586
85076,Phoenix,AZ,Maricopa,33.4484,-112.074
71331,Effie,LA,Avoyelles,31.2275,-92.0967
78734,Austin,TX,Travis,30.3705,-97.9427
48217,Detroit,MI,Wayne,42.2719,-83.1545
54903,Oshkosh,WI,Winnebago,44.0686,-88.6449
17720,Antes Fort,PA,Lycoming,41.1865,-77.2184
6267,South Woodstock,CT,Windham,41.9439,-71.9453
29649,Greenwood,SC,Greenwood,34.223,-82.1582
73654,Leedey,OK,Dewey,35.8698,-99.3491
54170,Shiocton,WI,Outagamie,44.4972,-88.5562
4940,Farmington Falls,ME,Franklin,44.6226,-70.0752
77545,Fresno,TX,Fort Bend,29.5293,-95.4626
27562,New Hill,NC,Wake,35.6809,-78.9365
29075,Little Mountain,SC,Newberry,34.1676,-81.4184
36263,Graham,AL,Randolph,33.463,-85.334
67333,Caney,KS,Montgomery,37.0224,-95.9091
32148,Interlachen,FL,Putnam,29.627,-81.8894
74868,Seminole,OK,Seminole,35.2521,-96.6683
13341,Franklin Springs,NY,Oneida,43.0361,-75.3962
63069,Pacific,MO,Franklin,38.4922,-90.748
66501,Mc Farland,KS,Wabaunsee,39.0535,-96.2379
20239,Washington,DC,District of Columbia,38.8933,-77.0146
27613,Raleigh,NC,Wake,35.8949,-78.7051
55053,Nerstrand,MN,Rice,44.3538,-93.0855
44328,Akron,OH,Summit,41.076,-81.5206
77066,Houston,TX,Harris,29.961,-95.4947
19529,Kempton,PA,Berks,40.6328,-75.8513
49253,Manitou Beach,MI,Lenawee,41.9671,-84.2767
52171,Waucoma,IA,Fayette,43.0433,-92.0302
87108,Albuquerque,NM,Bernalillo,35.0726,-106.5749
61737,Ellsworth,IL,McLean,40.4432,-88.7371
76821,Ballinger,TX,Runnels,31.7468,-99.9589
39563,Moss Point,MS,Jackson,30.425,-88.5233
36352,Newton,AL,Dale,31.3311,-85.5992
56653,Littlefork,MN,Koochiching,48.3852,-93.5399
63380,Truesdale,MO,Warren,38.8117,-91.1304
28501,Kinston,NC,Lenoir,35.2783,-77.586
23505,Norfolk,VA,Norfolk (city),36.9168,-76.2875
12182,Troy,NY,Rensselaer,42.7829,-73.6648
45631,Gallipolis,OH,Gallia,38.8148,-82.229
68702,Norfolk,NE,Madison,42.0283,-97.417
51445,Ida Grove,IA,Ida,42.34,-95.4645
6142,Hartford,CT,Hartford,41.7918,-72.7188
77043,Houston,TX,Harris,29.8052,-95.5607
28425,Burgaw,NC,Pender,34.5487,-77.9403
76933,Bronte,TX,Coke,31.8789,-100.2988
32535,Century,FL,Escambia,30.9687,-87.3216
95832,Sacramento,CA,Sacramento,38.4695,-121.4883
14817,Brooktondale,NY,Tompkins,42.3765,-76.3668
70083,Port Sulphur,LA,Plaquemines Parish,29.47,-89.6847
72654,Mountain Home,AR,Baxter,36.3353,-92.3852
99322,Bickleton,WA,Klickitat,45.9597,-120.1042
20270,Washington,DC,District of Columbia,38.8933,-77.0146
29334,Duncan,SC,Spartanburg,34.9176,-82.1258
3867,Rochester,NH,Strafford,43.3045,-70.9756
83220,Bern,ID,Bear Lake,42.3191,-111.3926
23708,Portsmouth,VA,Portsmouth (city),36.8686,-76.3552
55165,Saint Paul,MN,Ramsey,45.0059,-93.1059
81434,Somerset,CO,Gunnison,38.9468,-107.3781
42328,Centertown,KY,Ohio,37.4079,-87.009
5840,Granby,VT,Essex,44.6808,-71.7194
68122,Omaha,NE,Douglas,41.3333,-96.0458
59062,Otter,MT,Powder River,45.0903,-106.1499
64502,Saint Joseph,MO,Buchanan,39.7686,-94.8466
38473,Minor Hill,TN,Giles,35.05,-87.1522
66411,Blue Rapids,KS,Marshall,39.675,-96.6359
84105,Salt Lake City,UT,Salt Lake,40.7372,-111.8581
62761,Springfield,IL,Sangamon,39.8524,-89.541
67638,Gaylord,KS,Smith,39.6439,-98.8476
26137,Big Springs,WV,Calhoun,38.9854,-81.0721
38541,Allons,TN,Overton,36.497,-85.3197
94288,Sacramento,CA,Sacramento,38.5816,-121.4944
82334,Sinclair,WY,Carbon,41.7802,-107.1172
16745,Rixford,PA,McKean,41.9262,-78.4942
77334,Dodge,TX,Walker,30.772,-95.3838
33194,Miami,FL,Miami-Dade,25.5584,-80.4582
74014,Broken Arrow,OK,Wagoner,36.0544,-95.7223
67835,Cimarron,KS,Gray,37.8127,-100.3438
45712,Barlow,OH,Washington,39.3987,-81.6649
61467,Oneida,IL,Knox,41.0832,-90.2391
19070,Morton,PA,Delaware,39.9063,-75.3238
92307,Apple Valley,CA,San Bernardino,34.5291,-117.2132
58835,Arnegard,ND,McKenzie,47.8088,-103.4538
54234,Sister Bay,WI,Door,45.1875,-87.1139
56245,Hanley Falls,MN,Yellow Medicine,44.6789,-95.6825
13212,Syracuse,NY,Onondaga,43.1226,-76.1284
72955,Uniontown,AR,Crawford,35.5748,-94.4349
78254,San Antonio,TX,Bexar,29.5551,-98.7442
72617,Big Flat,AR,Baxter,36.0068,-92.3917
20539,Washington,DC,District of Columbia,38.8933,-77.0146
7666,Teaneck,NJ,Bergen,40.8915,-74.0119
41149,Isonville,KY,Elliott,38.0462,-83.0506
62275,Pocahontas,IL,Bond,38.7846,-89.5247
6388,West Mystic,CT,New London,41.3441,-71.9765
17065,Mount Holly Springs,PA,Cumberland,40.1115,-77.1902
89507,Reno,NV,Washoe,39.5423,-119.8164
77512,Alvin,TX,Brazoria,29.4238,-95.2441
63104,Saint Louis,MO,St. Louis (city),38.6128,-90.2185
83332,Hagerman,ID,Gooding,42.8142,-114.887
48761,South Branch,MI,Ogemaw,44.5014,-83.8686
73082,Rush Springs,OK,Grady,34.7708,-97.9431
7839,Greendell,NJ,Sussex,40.974,-74.821
22245,Arlington,VA,Arlington,38.8518,-77.0523
80510,Allenspark,CO,Boulder,40.2268,-105.5201
83460,Rexburg,ID,Madison,43.7761,-111.691
78144,Panna Maria,TX,Karnes,28.9562,-97.8982
8403,Longport,NJ,Atlantic,39.3194,-74.5356
10567,Cortlandt Manor,NY,Westchester,41.284,-73.8931
19028,Edgemont,PA,Delaware,39.9748,-75.4505
10464,Bronx,NY,Bronx,40.8469,-73.7874
14030,Chaffee,NY,Erie,42.5605,-78.5025
6474,North Westchester,CT,New London,41.5809,-72.4012
6420,Salem,CT,New London,41.4966,-72.2725
67022,Caldwell,KS,Sumner,37.0452,-97.6247
94591,Vallejo,CA,Solano,38.0985,-122.2124
97834,Halfway,OR,Baker,44.8953,-117.1132
63636,Des Arc,MO,Iron,37.2955,-90.6279
56663,Pennington,MN,Beltrami,47.4651,-94.4834
78363,Kingsville,TX,Kleberg,27.4229,-97.8407
30628,Colbert,GA,Madison,34.0382,-83.2191
60694,Chicago,IL,Cook,41.8119,-87.6873
49705,Afton,MI,Cheboygan,45.3637,-84.4695
15051,Indianola,PA,Allegheny,40.5695,-79.8637
32013,Day,FL,Lafayette,30.1941,-83.2913
27014,Cooleemee,NC,Davie,35.8104,-80.5559
49129,Union Pier,MI,Berrien,41.8255,-86.6911
28651,Millers Creek,NC,Wilkes,36.2119,-81.2485
54177,Wausaukee,WI,Marinette,45.3495,-87.9099
14558,South Lima,NY,Livingston,42.8554,-77.6876
7507,Hawthorne,NJ,Passaic,40.9493,-74.1538
45331,Greenville,OH,Darke,40.0987,-84.6342
36206,Anniston,AL,Calhoun,33.7191,-85.8389
10931,Hillburn,NY,Rockland,41.124,-74.1702
83344,Murtaugh,ID,Twin Falls,42.4776,-114.1606
30735,Resaca,GA,Gordon,34.5833,-84.9068
91206,Glendale,CA,Los Angeles,34.1556,-118.2322
76302,Wichita Falls,TX,Wichita,33.8643,-98.494
58477,Regan,ND,Burleigh,47.1527,-100.5224
62479,Wheeler,IL,Jasper,39.0182,-88.3175
17066,Mount Union,PA,Huntingdon,40.3901,-77.8637
25045,Clendenin,WV,Kanawha,38.4539,-81.3572
48381,Milford,MI,Oakland,42.5758,-83.5924
97032,Hubbard,OR,Marion,45.1823,-122.8079
46765,Leo,IN,Allen,41.2249,-85.0301
75802,Palestine,TX,Anderson,31.7621,-95.6308
54541,Laona,WI,Forest,45.5534,-88.6715
54760,Pigeon Falls,WI,Trempealeau,44.4249,-91.2074
85501,Globe,AZ,Gila,33.4024,-110.7892
96061,Mill Creek,CA,Tehama,40.3263,-121.5228
21114,Crofton,MD,Anne Arundel,39.0112,-76.6802
54143,Marinette,WI,Marinette,45.0874,-87.6697
97491,Wedderburn,OR,Curry,42.6093,-124.3886
7543,Paterson,NJ,Passaic,41.0114,-74.3048
26203,Erbacon,WV,Webster,38.5419,-80.5742
11976,Water Mill,NY,Suffolk,40.9209,-72.3491
49922,Dollar Bay,MI,Houghton,47.1203,-88.4613
10129,New York,NY,New York,40.7808,-73.9772
21273,Baltimore,MD,Baltimore (city),39.2847,-76.6205
2721,Fall River,MA,Bristol,41.6883,-71.1574
37204,Nashville,TN,Davidson,36.1067,-86.7743
10509,Brewster,NY,Putnam,41.4097,-73.5992
67045,Eureka,KS,Greenwood,37.8265,-96.2959
49078,Otsego,MI,Allegan,42.4723,-85.7035
78639,Kingsland,TX,Llano,30.6662,-98.4475
34669,Hudson,FL,Pasco,28.3506,-82.6288
48845,Hubbardston,MI,Ionia,43.0923,-84.8422
96807,Honolulu,HI,Honolulu,21.3062,-157.8585
7039,Livingston,NJ,Essex,40.7896,-74.3202
92423,San Bernardino,CA,San Bernardino,34.1083,-117.2898
78238,San Antonio,TX,Bexar,29.451,-98.6169
46971,Grissom Arb,IN,Miami,40.6683,-86.1378
76267,Slidell,TX,Wise,33.378,-97.3922
28229,Charlotte,NC,Mecklenburg,35.26,-80.8042
23418,Onley,VA,Accomack,37.6704,-75.6992
17082,Port Royal,PA,Juniata,40.5107,-77.431
30450,Portal,GA,Bulloch,32.555,-81.9123
45107,Blanchester,OH,Clinton,39.3034,-83.974
95367,Riverbank,CA,Stanislaus,37.7298,-120.942
49282,Somerset Center,MI,Hillsdale,42.0388,-84.406
95610,Citrus Heights,CA,Sacramento,38.6946,-121.2692
56465,Merrifield,MN,Crow Wing,46.5393,-94.1344
39840,Cuthbert,GA,Ben Hill,31.7706,-84.7936
27947,Jarvisburg,NC,Currituck,36.1714,-75.8621
7208,Elizabeth,NJ,Union,40.6747,-74.2239
13121,New Haven,NY,Oswego,43.4834,-76.315
29921,Furman,SC,Hampton,32.6816,-81.1882
16411,East Springfield,PA,Erie,41.9794,-80.4303
86441,Dolan Springs,AZ,Mohave,35.5692,-114.3777
77235,Houston,TX,Harris,29.834,-95.4342
85337,Gila Bend,AZ,Maricopa,32.9306,-112.7468
92808,Anaheim,CA,Orange,33.8579,-117.7513
17981,Tremont,PA,Schuylkill,40.6343,-76.3905
62839,Flora,IL,Clay,38.6703,-88.4919
46792,Warren,IN,Huntington,40.6886,-85.4183
24151,Rocky Mount,VA,Franklin,36.9891,-79.884
14852,Ithaca,NY,Tompkins,42.4451,-76.4672
79940,El Paso,TX,El Paso,31.6948,-106.3
13755,Downsville,NY,Delaware,42.0716,-75.0152
19807,Wilmington,DE,New Castle,39.7949,-75.6161
91304,Canoga Park,CA,Los Angeles,34.2197,-118.6111
79928,El Paso,TX,El Paso,31.6631,-106.1401
83522,Cottonwood,ID,Idaho,46.0448,-116.3733
84638,Leamington,UT,Millard,39.5302,-112.2952
65466,Eminence,MO,Shannon,37.1626,-91.4519
32580,Valparaiso,FL,Okaloosa,30.5092,-86.5009
79096,Wheeler,TX,Wheeler,35.4319,-100.2568
55388,Watertown,MN,Carver,44.9595,-93.8482
59601,Helena,MT,Lewis and Clark,46.6131,-112.0213
64720,Adrian,MO,Bates,38.4125,-94.3683
20634,Great Mills,MD,St. Mary's,38.2674,-76.4954
71354,Monterey,LA,Concordia,31.4499,-91.7182
26591,Worthington,WV,Marion,39.4522,-80.2905
78726,Austin,TX,Travis,30.43,-97.8326
52701,Andover,IA,Clinton,41.9792,-90.2518
76691,West,TX,McLennan,31.7754,-97.1258
54904,Oshkosh,WI,Winnebago,44.0304,-88.607
99620,Kotlik,AK,Kusilvak,63.0295,-163.5542
25942,Winona,WV,Fayette,38.0413,-81.0648
25421,Glengary,WV,Berkeley,39.3813,-78.1435
51452,Lidderdale,IA,Carroll,42.1254,-94.7754
80107,Elizabeth,CO,Elbert,39.3836,-104.592
61479,Speer,IL,Stark,40.9872,-89.652
93239,Kettleman City,CA,Kings,36.0083,-119.9618
19555,Shoemakersville,PA,Berks,40.4955,-75.9603
13362,Knoxboro,NY,Oneida,42.9803,-75.5186
98105,Seattle,WA,King,47.6633,-122.3022
65744,Rueter,MO,Taney,36.6314,-92.9188
5343,Jamaica,VT,Windham,43.1042,-72.7944
28215,Charlotte,NC,Mecklenburg,35.244,-80.7387
25165,Racine,WV,Boone,38.141,-81.6588
53072,Pewaukee,WI,Waukesha,43.0788,-88.2729
24251,Gate City,VA,Scott,36.646,-82.6112
23341,Craddockville,VA,Accomack,37.5773,-75.8646
68865,Phillips,NE,Hamilton,40.8982,-98.2129
28682,Terrell,NC,Catawba,35.5836,-80.9631
44432,Lisbon,OH,Columbiana,40.7592,-80.7587
7458,Saddle River,NJ,Bergen,41.0443,-74.0981
17834,Kulpmont,PA,Northumberland,40.7933,-76.4744
30806,Boneville,GA,McDuffie,33.528,-82.5104
90501,Torrance,CA,Los Angeles,33.8268,-118.3118
1244,Mill River,MA,Berkshire,42.1228,-73.254
53144,Kenosha,WI,Kenosha,42.6058,-87.8762
3431,Keene,NH,Cheshire,42.9627,-72.2955
1506,Brookfield,MA,Worcester,42.1991,-72.0989
28041,Faith,NC,Rowan,35.5817,-80.4581
33953,Port Charlotte,FL,Charlotte,27.004,-82.2117
35073,Graysville,AL,Jefferson,33.6539,-86.9803
5641,Barre,VT,Washington,44.1945,-72.4936
36432,Castleberry,AL,Conecuh,31.2991,-87.0225
36107,Montgomery,AL,Montgomery,32.3804,-86.2799
95037,Morgan Hill,CA,Santa Clara,37.1353,-121.6501
72089,Bryant,AR,Saline,34.5959,-92.489
82222,Lance Creek,WY,Niobrara,43.2316,-104.545
80728,Fleming,CO,Logan,40.637,-102.8688
98072,Woodinville,WA,King,47.7684,-122.1271
83214,Arimo,ID,Bannock,42.56,-112.1746
98402,Tacoma,WA,Pierce,47.2545,-122.4405
90804,Long Beach,CA,Los Angeles,33.7857,-118.1357
69026,Danbury,NE,Red Willow,40.0377,-100.4242
41095,Warsaw,KY,Gallatin,38.7807,-84.8496
24134,Pearisburg,VA,Giles,37.3041,-80.7267
78641,Leander,TX,Williamson,30.5835,-97.8575
33170,Miami,FL,Miami-Dade,25.5584,-80.4582
65555,Raymondville,MO,Texas,37.3569,-91.8131
90277,Redondo Beach,CA,Los Angeles,33.8307,-118.3832
17721,Avis,PA,Clinton,41.186,-77.3162
63011,Ballwin,MO,St. Louis,38.6091,-90.5598
32559,Pensacola,FL,Escambia,30.3563,-87.2773
18335,Marshalls Creek,PA,Monroe,41.0508,-75.2083
71468,Provencal,LA,Natchitoches,31.5157,-93.1488
27816,Castalia,NC,Nash,36.0901,-78.0705
57779,Saint Onge,SD,Lawrence,44.5473,-103.7232
25275,Sandyville,WV,Jackson,38.9093,-81.6543
78379,Riviera,TX,Kleberg,27.3217,-97.7787
38506,Cookeville,TN,Putnam,36.1819,-85.4408
84512,Bluff,UT,San Juan,37.2844,-109.5518
33092,Homestead,FL,Miami-Dade,25.5584,-80.4582
23114,Midlothian,VA,Chesterfield,37.4815,-77.6419
61775,Strawn,IL,Livingston,40.6476,-88.404
28578,Seven Springs,NC,Wayne,35.2105,-77.9146
27343,Semora,NC,Person,36.5114,-79.0942
62220,Belleville,IL,St. Clair,38.5127,-89.9847
19185,Philadelphia,PA,Philadelphia,40.0018,-75.1179
59250,Opheim,MT,Valley,48.8702,-106.3658
59484,Sweet Grass,MT,Toole,48.9961,-111.9606
61482,Table Grove,IL,Fulton,40.3784,-90.4239
90292,Marina Del Rey,CA,Los Angeles,33.9779,-118.4525
71820,Alleene,AR,Little River,33.7944,-94.2681
16333,Ludlow,PA,McKean,41.7284,-78.9434
91963,Potrero,CA,San Diego,32.6205,-116.6037
24523,Bedford,VA,Bedford (city),37.3153,-79.5331
50271,Williams,IA,Hamilton,42.4883,-93.5449
15780,Valier,PA,Jefferson,40.9159,-79.0448
3285,Thornton,NH,Grafton,43.905,-71.647
12249,Albany,NY,Albany,42.6526,-73.7562
51573,Stanton,IA,Montgomery,40.9859,-95.0988
13651,Henderson Harbor,NY,Jefferson,43.8708,-76.1809
33020,Hollywood,FL,Broward,26.0161,-80.1517
38241,Palmersville,TN,Weakley,36.3948,-88.6142
94606,Oakland,CA,Alameda,37.7957,-122.2429
20692,Valley Lee,MD,St. Mary's,38.1899,-76.5087
94930,Fairfax,CA,Marin,37.9883,-122.5937
12856,North River,NY,Warren,43.7237,-74.0873
22807,Harrisonburg,VA,City of Harrisonburg,38.4409,-78.8742
51446,Irwin,IA,Shelby,41.7751,-95.1919
47446,Mitchell,IN,Lawrence,38.7426,-86.4761
20877,Gaithersburg,MD,Montgomery,39.1419,-77.189
76630,Bruceville,TX,McLennan,31.3267,-97.2342
11703,North Babylon,NY,Suffolk,40.7321,-73.3236
73004,Amber,OK,Grady,35.1526,-97.8532
38107,Memphis,TN,Shelby,35.1831,-90.0201
23437,Suffolk,VA,City of Suffolk,36.6526,-76.792
53957,Randolph,WI,Columbia,43.5352,-89.0068
73728,Cherokee,OK,Alfalfa,36.7564,-98.3594
81242,Poncha Springs,CO,Chaffee,38.5128,-106.0772
15365,Taylorstown,PA,Washington,40.1611,-80.3781
75640,Diana,TX,Upshur,32.7698,-94.7032
45889,Van Buren,OH,Hancock,41.1327,-83.6473
45308,Bradford,OH,Miami,40.1286,-84.4293
75801,Palestine,TX,Anderson,31.7588,-95.6342
83648,Mountain Home Afb,ID,Elmore,43.7914,-116.4012
37033,Centerville,TN,Hickman,35.7797,-87.4775
84327,Newton,UT,Cache,41.8627,-111.9908
58521,Baldwin,ND,Burleigh,46.9543,-100.7615
72682,Valley Springs,AR,Boone,36.1351,-92.7541
98642,Ridgefield,WA,Clark,45.7846,-122.6934
70658,Reeves,LA,Allen,30.521,-93.0477
54751,Menomonie,WI,Dunn,44.8718,-91.9265
84087,Woods Cross,UT,Davis,40.8874,-111.9027
76548,Harker Heights,TX,Bell,31.0286,-97.6115
40831,Harlan,KY,Harlan,36.7596,-83.3499
63868,Morehouse,MO,New Madrid,36.8504,-89.6847
17345,Manchester,PA,York,40.0695,-76.7332
93483,Grover Beach,CA,San Luis Obispo,35.1216,-120.6213
35976,Guntersville,AL,Marshall,34.3449,-86.2752
88123,Lingo,NM,Roosevelt,33.7176,-103.1451
20148,Ashburn,VA,Loudoun,39.0142,-77.5285
23897,Yale,VA,Sussex,36.8373,-77.287
12918,Cadyville,NY,Clinton,44.6862,-73.6702
63622,Belgrade,MO,Washington,37.7889,-90.8613
68453,Tobias,NE,Saline,40.4262,-97.3184
48422,Croswell,MI,Sanilac,43.2622,-82.6337
