State,Long,"Place
Name",County,Lat,"Zip
Code"
IL,-90.4239,Table Grove,Fulton,40.3784,61482
IL,-89.8606,Toulon,Stark,41.1009,61483
IL,-90.422,Vermont,Fulton,40.3062,61484
IL,-90.0933,Victoria,Knox,41.0256,61485
IL,-90.5936,Viola,Mercer,41.2024,61486
IL,-90.2723,Wataga,Knox,41.0224,61488
IL,-90.0267,Williamsfield,Knox,40.9277,61489
IL,-90.2833,Woodhull,Henry,41.1849,61490
IL,-89.7782,Wyoming,Stark,41.0599,61491
IL,-90.3443,Astoria,Fulton,40.2311,61501
IL,-89.1165,Benson,Woodford,40.8306,61516
IL,-89.897,Brimfield,Peoria,40.8407,61517
IL,-90.091,Bryant,Fulton,40.4663,61519
IL,-90.0242,Canton,Fulton,40.5601,61520
IL,-89.5068,Chillicothe,Peoria,40.9013,61523
IL,-90.0318,Dunfermline,Fulton,40.4912,61524
IL,-89.6397,Dunlap,Peoria,40.8444,61525
IL,-89.5858,Edelstein,Peoria,40.9454,61526
IL,-89.723,Edwards,Peoria,40.779,61528
IL,-89.9289,Elmwood,Peoria,40.7726,61529
IL,-89.2706,Eureka,Woodford,40.7152,61530
IL,-90.035,Farmington,Fulton,40.6832,61531
IL,-89.8334,Forest City,Mason,40.3594,61532
IL,-89.8113,Glasford,Peoria,40.576,61533
IL,-89.6549,Green Valley,Tazewell,40.4198,61534
IL,-89.5345,Groveland,Tazewell,40.5925,61535
IL,-89.7952,Hanna City,Peoria,40.6798,61536
IL,-89.3743,Henry,Marshall,41.1115,61537
IL,-89.7685,Kingston Mines,Peoria,40.5571,61539
IL,-89.4008,Lacon,Marshall,41.0216,61540
IL,-89.2354,La Rose,Marshall,40.9823,61541
IL,-90.1563,Lewistown,Fulton,40.383,61542
IL,-90.0026,Liverpool,Fulton,40.3902,61543
IL,-90.2616,London Mills,Fulton,40.695,61544
IL,-89.3703,Lowpoint,Woodford,40.8793,61545
IL,-89.7898,Manito,Mason,40.416,61546
IL,-89.7184,Mapleton,Peoria,40.6117,61547
IL,-89.4309,Metamora,Woodford,40.7844,61548
IL,-89.4604,Morton,Tazewell,40.6148,61550
IL,-89.568,Mossville,Peoria,40.818,61552
IL,-90.0323,Norris,Fulton,40.6259,61553
IL,-89.6243,Pekin,Tazewell,40.5674,61554
IL,-89.6502,Pekin,Tazewell,40.5607,61555
IL,-89.6407,Pekin,Tazewell,40.5675,61558
IL,-89.7723,Princeville,Stark,40.9093,61559
IL,-89.4409,Putnam,Putnam,41.1949,61560
IL,-89.2093,Roanoke,Woodford,40.7956,61561
IL,-89.5067,Rome,Peoria,40.8743,61562
IL,-90.0505,Saint David,Fulton,40.4912,61563
IL,-89.6518,South Pekin,Tazewell,40.4945,61564
IL,-89.4571,Sparland,Marshall,41.0134,61565
IL,-89.9312,Topeka,Mason,40.3303,61567
IL,-89.4833,Tremont,Tazewell,40.5053,61568
IL,-89.9135,Trivoli,Peoria,40.6795,61569
IL,-89.283,Washburn,Marshall,40.9141,61570
IL,-89.4194,Washington,Tazewell,40.7034,61571
IL,-90.0265,Yates City,Knox,40.7878,61572
IL,-89.5898,Peoria,Peoria,40.6931,61601
IL,-89.589,Peoria,Peoria,40.6936,61602
IL,-89.577,Peoria,Peoria,40.7132,61603
IL,-89.6324,Peoria,Peoria,40.7111,61604
IL,-89.6263,Peoria,Peoria,40.6775,61605
IL,-89.6122,Peoria,Peoria,40.6989,61606
IL,-89.6903,Peoria,Peoria,40.6321,61607
IL,-89.5988,Creve Coeur,Tazewell,40.6428,61610
IL,-89.5514,East Peoria,Tazewell,40.6731,61611
IL,-89.7184,Peoria,Peoria,40.7442,61612
IL,-89.6279,Peoria,Peoria,40.7425,61613
IL,-89.6026,Peoria,Peoria,40.7681,61614
IL,-89.645,Peoria,Peoria,40.7661,61615
IL,-89.574,Peoria Heights,Peoria,40.7473,61616
IL,-89.6166,Peoria,Peoria,40.6963,61625
IL,-89.5887,Peoria,Peoria,40.692,61629
IL,-89.7184,Peoria,Peoria,40.7442,61630
IL,-89.6031,Peoria,Peoria,40.7312,61633
IL,-89.5926,Peoria,Peoria,40.6896,61634
IL,-89.5801,East Peoria,Tazewell,40.6661,61635
IL,-89.5951,Peoria,Peoria,40.6999,61636
IL,-89.5898,Peoria,Peoria,40.7025,61637
IL,-89.6111,Peoria,Peoria,40.7969,61638
IL,-89.5636,Peoria,Peoria,40.7098,61639
IL,-89.652,Peoria,Peoria,40.64,61641
IL,-89.7184,Peoria,Peoria,40.7442,61643
IL,-89.7184,Peoria,Peoria,40.7442,61650
IL,-89.7184,Peoria,Peoria,40.7442,61651
IL,-89.5091,Peoria,Peoria,40.8767,61652
IL,-89.7184,Peoria,Peoria,40.7442,61653
IL,-89.7184,Peoria,Peoria,40.7442,61654
IL,-89.7184,Peoria,Peoria,40.7442,61655
IL,-89.7184,Peoria,Peoria,40.7442,61656
IL,-88.9893,Bloomington,McLean,40.4783,61701
IL,-88.8643,Bloomington,McLean,40.5192,61702
IL,-88.9433,Bloomington,McLean,40.4705,61704
IL,-89.067,Bloomington,McLean,40.44,61705
IL,-88.953,Bloomington,McLean,40.4614,61709
IL,-88.9542,Bloomington,McLean,40.4777,61710
IL,-88.5266,Anchor,McLean,40.5441,61720
IL,-89.3231,Armington,Tazewell,40.3613,61721
IL,-88.6296,Arrowsmith,McLean,40.412,61722
IL,-89.23,Atlanta,Logan,40.2586,61723
IL,-88.5227,Bellflower,McLean,40.3401,61724
IL,-89.1098,Carlock,McLean,40.6029,61725
IL,-88.7219,Chenoa,McLean,40.7446,61726
IL,-88.9627,Clinton,De Witt,40.1487,61727
IL,-88.62,Colfax,McLean,40.5704,61728
IL,-89.1994,Congerville,Woodford,40.6208,61729
IL,-88.735,Cooksville,McLean,40.536,61730
IL,-88.4943,Cropsey,McLean,40.603,61731
IL,-89.1885,Danvers,McLean,40.5364,61732
IL,-89.3323,Deer Creek,Tazewell,40.6224,61733
IL,-89.5321,Delavan,Tazewell,40.369,61734
IL,-88.7637,Dewitt,De Witt,40.1848,61735
IL,-88.8686,Downs,McLean,40.3989,61736
IL,-88.7371,Ellsworth,McLean,40.4432,61737
IL,-89.012,El Paso,Woodford,40.7389,61738
IL,-88.5165,Fairbury,Livingston,40.745,61739
IL,-88.862,Flanagan,Livingston,40.879,61740
IL,-88.4111,Forrest,Livingston,40.7513,61741
IL,-89.2727,Goodfield,Woodford,40.6329,61742
IL,-88.7817,Graymont,Livingston,40.8757,61743
IL,-88.884,Gridley,McLean,40.7439,61744
IL,-88.9776,Heyworth,McLean,40.3307,61745
IL,-89.4214,Hopedale,Tazewell,40.4273,61747
IL,-88.9759,Hudson,McLean,40.6205,61748
IL,-89.0859,Kenney,De Witt,40.0967,61749
IL,-88.8597,Lane,De Witt,40.1235,61750
IL,-89.2852,Lawndale,Logan,40.2193,61751
IL,-88.7598,Le Roy,McLean,40.3468,61752
IL,-88.8062,Lexington,McLean,40.6357,61753
IL,-89.1645,Mc Lean,McLean,40.3282,61754
IL,-89.3458,Mackinaw,Tazewell,40.5396,61755
IL,-88.9578,Maroa,Macon,40.0342,61756
IL,-88.8259,Merna,McLean,40.5167,61758
IL,-89.3165,Minier,Tazewell,40.4359,61759
IL,-89.0349,Minonk,Woodford,40.8985,61760
IL,-88.9883,Normal,McLean,40.5124,61761
IL,-88.6328,Pontiac,Livingston,40.8764,61764
IL,-88.4094,Saunemin,Livingston,40.8885,61769
IL,-88.5247,Saybrook,McLean,40.432,61770
IL,-89.1271,Secor,Woodford,40.7224,61771
IL,-89.0822,Shirley,McLean,40.4174,61772
IL,-88.3815,Sibley,Ford,40.5823,61773
IL,-89.2164,Stanford,McLean,40.4376,61774
IL,-88.404,Strawn,Livingston,40.6476,61775
IL,-88.8886,Towanda,McLean,40.5533,61776
IL,-88.9673,Wapella,De Witt,40.2323,61777
IL,-89.1143,Waynesville,De Witt,40.2437,61778
IL,-88.998,Normal,McLean,40.5103,61790
IL,-88.8643,Bloomington,McLean,40.5192,61791
IL,-88.9396,Bloomington,McLean,40.4885,61799
IL,-88.2036,Urbana,Champaign,40.1095,61801
IL,-88.1691,Urbana,Champaign,40.0746,61802
IL,-88.2247,Urbana,Champaign,40.1059,61803
IL,-87.9312,Allerton,Vermilion,39.9188,61810
IL,-87.608,Alvin,Vermilion,40.3007,61811
IL,-87.8943,Armstrong,Vermilion,40.2175,61812
IL,-88.5688,Bement,Piatt,39.9222,61813
IL,-87.6138,Bismarck,Vermilion,40.2552,61814
IL,-88.3695,Bondville,Champaign,40.1134,61815
IL,-87.9948,Broadlands,Champaign,39.9142,61816
IL,-87.7113,Catlin,Vermilion,40.0699,61817
IL,-88.7256,Cerro Gordo,Piatt,39.8681,61818
IL,-88.2407,Champaign,Champaign,40.111,61820
IL,-88.2788,Champaign,Champaign,40.1073,61821
IL,-88.2854,Champaign,Champaign,40.1317,61822
IL,-88.2434,Champaign,Champaign,40.1164,61824
IL,-88.2434,Champaign,Champaign,40.1164,61825
IL,-88.3613,Champaign,Champaign,40.1131,61826
IL,-88.6962,Cisco,Piatt,39.9972,61830
IL,-87.7987,Collison,Vermilion,40.2207,61831
IL,-87.6217,Danville,Vermilion,40.137,61832
IL,-87.644,Tilton,Vermilion,40.0964,61833
IL,-87.6729,Danville,Vermilion,40.1602,61834
IL,-88.6392,De Land,Piatt,40.1107,61839
IL,-88.277,Dewey,Champaign,40.3131,61840
IL,-87.8365,Fairmount,Vermilion,40.0373,61841
IL,-88.6634,Farmer City,De Witt,40.2447,61842
IL,-88.356,Fisher,Champaign,40.2991,61843
IL,-87.8797,Fithian,Vermilion,40.1192,61844
IL,-88.4202,Foosland,Champaign,40.3554,61845
IL,-87.6365,Georgetown,Vermilion,39.9792,61846
IL,-88.0317,Gifford,Champaign,40.3028,61847
IL,-87.7007,Henning,Vermilion,40.304,61848
IL,-87.9627,Homer,Champaign,40.0346,61849
IL,-87.7388,Indianola,Vermilion,39.9268,61850
IL,-88.4451,Ivesdale,Champaign,39.9502,61851
IL,-88.0753,Longview,Champaign,39.9012,61852
IL,-88.3928,Mahomet,Champaign,40.1964,61853
IL,-88.5179,Mansfield,Piatt,40.2147,61854
IL,-88.6599,Milmine,Piatt,39.9238,61855
IL,-88.5686,Monticello,Piatt,40.0263,61856
IL,-87.8447,Muncie,Vermilion,40.1165,61857
IL,-87.7825,Oakwood,Vermilion,40.1167,61858
IL,-87.9665,Ogden,Champaign,40.1401,61859
IL,-87.957,Penfield,Champaign,40.3101,61862
IL,-88.2743,Pesotum,Champaign,39.9151,61863
IL,-88.1595,Philo,Champaign,40.0052,61864
IL,-87.8232,Potomac,Vermilion,40.309,61865
IL,-88.1462,Rantoul,Champaign,40.3107,61866
IL,-87.6346,Ridge Farm,Vermilion,39.9155,61870
IL,-87.9742,Royal,Champaign,40.1924,61871
IL,-88.3447,Sadorus,Champaign,39.9613,61872
IL,-88.0472,Saint Joseph,Champaign,40.1207,61873
IL,-88.2528,Savoy,Champaign,40.0654,61874
IL,-88.4267,Seymour,Champaign,40.107,61875
IL,-87.8248,Sidell,Vermilion,39.911,61876
IL,-88.069,Sidney,Champaign,40.0232,61877
IL,-88.183,Thomasboro,Champaign,40.2402,61878
IL,-88.2596,Tolono,Champaign,39.985,61880
IL,-88.7531,Weldon,De Witt,40.1177,61882
IL,-87.636,Westville,Vermilion,40.0451,61883
IL,-88.5193,White Heath,Piatt,40.1009,61884
IL,-88.3037,Arcola,Douglas,39.687,61910
IL,-88.4555,Arthur,Douglas,39.7077,61911
IL,-88.0341,Ashmore,Coles,39.5254,61912
IL,-88.4494,Atwood,Douglas,39.8044,61913
IL,-88.7543,Bethany,Moultrie,39.6348,61914
IL,-87.9263,Brocton,Edgar,39.6923,61917
IL,-88.1468,Camargo,Douglas,39.8,61919
IL,-88.1761,Charleston,Coles,39.4869,61920
IL,-87.6556,Chrisman,Edgar,39.7996,61924
IL,-88.7975,Dalton City,Moultrie,39.7119,61925
IL,-88.5242,Gays,Moultrie,39.4796,61928
IL,-88.5793,Hammond,Piatt,39.7946,61929
IL,-88.1486,Hindsboro,Douglas,39.7018,61930
IL,-88.3141,Humboldt,Coles,39.6012,61931
IL,-87.8747,Hume,Edgar,39.8009,61932
IL,-87.9352,Kansas,Edgar,39.5525,61933
IL,-88.7272,La Place,Piatt,39.7983,61936
IL,-88.6417,Lovington,Moultrie,39.7192,61937
IL,-88.3762,Mattoon,Coles,39.4802,61938
IL,-87.7955,Metcalf,Edgar,39.8008,61940
IL,-88.0784,Murdock,Douglas,39.8009,61941
IL,-88.0001,Newman,Douglas,39.7848,61942
IL,-88.0253,Oakland,Coles,39.6516,61943
IL,-87.6976,Paris,Edgar,39.6132,61944
IL,-87.8617,Redmon,Edgar,39.6453,61949
IL,-88.6038,Sullivan,Moultrie,39.5934,61951
IL,-88.2816,Tuscola,Douglas,39.7995,61953
IL,-87.5889,Vermilion,Edgar,39.5811,61955
IL,-88.1616,Villa Grove,Douglas,39.8687,61956
IL,-88.5857,Windsor,Shelby,39.4302,61957
IL,-89.7441,Alhambra,Madison,38.8822,62001
IL,-90.1568,Alton,Madison,38.9087,62002
IL,-90.6591,Batchtown,Calhoun,39.0725,62006
IL,-89.8031,Benld,Macoupin,39.0939,62009
IL,-90.0344,Bethalto,Madison,38.9074,62010
IL,-89.2125,Bingham,Fayette,39.1128,62011
IL,-90.1443,Brighton,Jersey,39.0361,62012
IL,-90.5887,Brussels,Calhoun,38.9495,62013
IL,-89.9624,Bunker Hill,Macoupin,39.0408,62014
IL,-89.5305,Butler,Montgomery,39.2114,62015
IL,-90.4092,Carrollton,Greene,39.3009,62016
IL,-89.3945,Coffeen,Montgomery,39.0908,62017
IL,-90.0826,Cottage Hills,Madison,38.9124,62018
IL,-89.4909,Donnellson,Bond,39.0344,62019
IL,-89.9786,Dorsey,Madison,38.9832,62021
IL,-90.3011,Dow,Jersey,39.0312,62022
IL,-89.7855,Eagarville,Macoupin,39.1118,62023
IL,-90.083,East Alton,Madison,38.8803,62024
IL,-89.9637,Edwardsville,Madison,38.805,62025
IL,-89.9532,Edwardsville,Madison,38.8114,62026
IL,-90.5329,Eldred,Greene,39.2836,62027
IL,-90.3541,Elsah,Jersey,38.9594,62028
IL,-90.1642,Fidelity,Jersey,39.1546,62030
IL,-90.5297,Fieldon,Jersey,39.1086,62031
IL,-89.2946,Fillmore,Montgomery,39.1039,62032
IL,-89.8442,Gillespie,Macoupin,39.1341,62033
IL,-89.9706,Glen Carbon,Madison,38.7609,62034
IL,-90.206,Godfrey,Madison,38.946,62035
IL,-90.5602,Golden Eagle,Calhoun,38.8961,62036
IL,-90.4323,Grafton,Jersey,39.0021,62037
IL,-90.1106,Granite City,Madison,38.7261,62040
IL,-90.2089,Greenfield,Greene,39.3491,62044
IL,-90.6995,Hamburg,Calhoun,39.2235,62045
IL,-89.8457,Hamel,Madison,38.8901,62046
IL,-90.624,Hardin,Calhoun,39.1547,62047
IL,-90.0926,Hartford,Madison,38.8278,62048
IL,-89.4881,Hillsboro,Montgomery,39.1494,62049
IL,-90.5128,Hillview,Greene,39.4674,62050
IL,-89.4104,Irving,Montgomery,39.2089,62051
IL,-90.3338,Jerseyville,Jersey,39.1213,62052
IL,-90.6269,Kampsville,Calhoun,39.3064,62053
IL,-90.3719,Kane,Greene,39.2037,62054
IL,-89.6499,Litchfield,Montgomery,39.1793,62056
IL,-89.7668,Livingston,Madison,38.969,62058
IL,-89.9835,Lovejoy,St. Clair,38.44,62059
IL,-90.1566,Madison,Madison,38.6811,62060
IL,-89.7786,Marine,Madison,38.7793,62061
IL,-89.9658,Maryville,Madison,38.7138,62062
IL,-90.1542,Medora,Jersey,39.1986,62063
IL,-90.6235,Michael,Calhoun,39.2353,62065
IL,-89.9618,Moro,Madison,38.9318,62067
IL,-89.7448,Mount Olive,Macoupin,39.0705,62069
IL,-90.7493,Mozier,Calhoun,39.2925,62070
IL,-90.1639,National Stock Yards,St. Clair,38.6516,62071
IL,-89.7392,New Douglas,Madison,38.9676,62074
IL,-89.2853,Nokomis,Montgomery,39.3036,62075
IL,-89.2191,Ohlman,Montgomery,39.3434,62076
IL,-89.5237,Panama,Montgomery,39.0317,62077
IL,-90.4829,Patterson,Greene,39.4806,62078
IL,-90.1237,Piasa,Macoupin,39.1159,62079
IL,-89.1087,Ramsey,Fayette,39.1445,62080
IL,-90.2558,Rockbridge,Greene,39.2831,62081
IL,-90.3498,Roodhouse,Greene,39.4846,62082
IL,-89.1983,Rosamond,Christian,39.3743,62083
IL,-90.0798,Roxana,Madison,38.8482,62084
IL,-89.8043,Sawyerville,Macoupin,39.0828,62085
IL,-89.5653,Sorento,Bond,38.9693,62086
IL,-90.0583,South Roxana,Madison,38.8225,62087
IL,-89.7857,Staunton,Macoupin,39.0135,62088
IL,-89.492,Taylor Springs,Montgomery,39.1309,62089
IL,-90.1689,Venice,Madison,38.6706,62090
IL,-89.635,Walshville,Montgomery,39.0473,62091
IL,-90.4019,White Hall,Greene,39.4288,62092
IL,-89.8565,Wilsonville,Macoupin,39.0695,62093
IL,-89.3414,Witt,Montgomery,39.2469,62094
IL,-90.0875,Wood River,Madison,38.8643,62095
IL,-89.8532,Worden,Madison,38.9449,62097
IL,-90.2933,Wrights,Greene,39.3762,62098
IL,-90.1387,East Saint Louis,St. Clair,38.6427,62201
IL,-90.1591,East Saint Louis,St. Clair,38.6163,62202
IL,-90.0744,East Saint Louis,St. Clair,38.5992,62203
IL,-90.095,East Saint Louis,St. Clair,38.6308,62204
IL,-90.1275,East Saint Louis,St. Clair,38.6149,62205
IL,-90.1544,East Saint Louis,St. Clair,38.5514,62206
IL,-90.1278,East Saint Louis,St. Clair,38.587,62207
IL,-90.0071,Fairview Heights,St. Clair,38.596,62208
IL,-89.5794,Addieville,Washington,38.3815,62214
IL,-89.6202,Albers,Clinton,38.532,62215
IL,-89.6034,Aviston,Clinton,38.6089,62216
IL,-89.8414,Baldwin,Randolph,38.1754,62217
IL,-89.4578,Bartelso,Clinton,38.5385,62218
IL,-89.4319,Beckemeyer,Clinton,38.6058,62219
IL,-89.9847,Belleville,St. Clair,38.5127,62220
IL,-89.9583,Belleville,St. Clair,38.5396,62221
IL,-89.9835,Belleville,St. Clair,38.44,62222
IL,-90.0378,Belleville,St. Clair,38.5456,62223
IL,-89.859,Scott Air Force Base,St. Clair,38.5432,62225
IL,-90.0006,Belleville,St. Clair,38.5352,62226
IL,-89.5284,Breese,Clinton,38.6188,62230
IL,-89.3805,Carlyle,Clinton,38.6066,62231
IL,-90.0135,Caseyville,St. Clair,38.6345,62232
IL,-89.8218,Chester,Randolph,37.9188,62233
IL,-89.9853,Collinsville,Madison,38.6835,62234
IL,-90.2027,Columbia,Monroe,38.4325,62236
IL,-89.6479,Coulterville,Randolph,38.1753,62237
IL,-89.5661,Cutler,Perry,38.0427,62238
IL,-90.2104,Dupo,St. Clair,38.5162,62239
IL,-90.2208,East Carondelet,St. Clair,38.5349,62240
IL,-89.9008,Ellis Grove,Randolph,38.0054,62241
IL,-89.917,Evansville,Randolph,38.0926,62242
IL,-89.9181,Freeburg,St. Clair,38.408,62243
IL,-90.1974,Fults,Monroe,38.1797,62244
IL,-89.5413,Germantown,Clinton,38.5487,62245
IL,-89.4052,Greenville,Bond,38.8933,62246
IL,-89.1684,Hagarstown,Fayette,38.9434,62247
IL,-89.9935,Hecker,Monroe,38.3044,62248
IL,-89.6789,Highland,Madison,38.7631,62249
IL,-89.2661,Hoffman,Clinton,38.5408,62250
IL,-89.2915,Huey,Clinton,38.6018,62252
IL,-89.2975,Keyesport,Clinton,38.7769,62253
IL,-89.7992,Lebanon,St. Clair,38.6053,62254
IL,-89.7922,Lenzburg,St. Clair,38.295,62255
IL,-90.1356,Maeystown,Monroe,38.3043,62256
IL,-89.7501,Marissa,St. Clair,38.2455,62257
IL,-89.7877,Mascoutah,St. Clair,38.4745,62258
IL,-89.8398,Menard,Randolph,37.9101,62259
IL,-90.0888,Millstadt,St. Clair,38.4443,62260
IL,-90.0163,Modoc,Randolph,38.0507,62261
IL,-89.2463,Mulberry Grove,Bond,38.9311,62262
IL,-89.3841,Nashville,Washington,38.3352,62263
IL,-89.8728,New Athens,St. Clair,38.316,62264
IL,-89.6922,New Baden,Clinton,38.5315,62265
IL,-89.6816,New Memphis,Clinton,38.4857,62266
IL,-89.596,Oakdale,Washington,38.2573,62268
IL,-89.8957,O Fallon,St. Clair,38.5718,62269
IL,-89.523,Okawville,Washington,38.4319,62271
IL,-89.617,Percy,Randolph,38.0126,62272
IL,-89.4449,Pierron,Bond,38.8845,62273
IL,-89.3858,Pinckneyville,Perry,38.0903,62274
IL,-89.5247,Pocahontas,Bond,38.7846,62275
IL,-90.0959,Prairie Du Rocher,Randolph,38.0831,62277
IL,-89.9884,Red Bud,Randolph,38.1907,62278
IL,-90.1346,Renault,Monroe,38.1521,62279
IL,-89.6214,Rockwood,Randolph,37.8322,62280
IL,-89.7925,Saint Jacob,Madison,38.7059,62281
IL,-89.7139,Saint Libory,St. Clair,38.3632,62282
IL,-89.3266,Smithboro,Bond,38.8739,62284
IL,-89.9896,Smithton,St. Clair,38.4231,62285
IL,-89.7035,Sparta,Randolph,38.1318,62286
IL,-89.6665,Steeleville,Randolph,38.0057,62288
IL,-89.7512,Summerfield,St. Clair,38.5967,62289
IL,-89.6895,Tilden,Randolph,38.2122,62292
IL,-89.6447,Trenton,Clinton,38.6191,62293
IL,-89.8708,Troy,Madison,38.7243,62294
IL,-90.3122,Valmeyer,Monroe,38.2805,62295
IL,-89.8297,Walsh,Randolph,38.0203,62297
IL,-90.1478,Waterloo,Monroe,38.3223,62298
IL,-91.3763,Quincy,Adams,39.9307,62301
IL,-91.3026,Quincy,Adams,39.9601,62305
IL,-91.4099,Quincy,Adams,39.9356,62306
IL,-90.9554,Augusta,Hancock,40.2341,62311
IL,-91.0265,Barry,Pike,39.7047,62312
IL,-91.197,Basco,Hancock,40.3283,62313
IL,-90.8832,Baylis,Pike,39.7612,62314
IL,-91.0705,Bowen,Hancock,40.2341,62316
IL,-90.7544,Camden,Schuyler,40.1511,62319
IL,-91.0769,Camp Point,Adams,40.0293,62320
IL,-91.1005,Carthage,Hancock,40.4129,62321
IL,-90.663,Chambersburg,Pike,39.8071,62323
IL,-90.9554,Clayton,Adams,40.0133,62324
IL,-91.1747,Coatsburg,Adams,40.0554,62325
IL,-90.7846,Colchester,McDonough,40.4156,62326
IL,-91.1682,Colusa,Hancock,40.5714,62329
IL,-91.1255,Dallas City,Hancock,40.572,62330
IL,-91.2496,Elvaston,Hancock,40.395,62334
IL,-91.1704,Ferris,Hancock,40.4689,62336
IL,-91.2452,Fowler,Adams,39.9925,62338
IL,-91.0296,Golden,Adams,40.1203,62339
IL,-90.7249,Griggsville,Pike,39.7084,62340
IL,-91.339,Hamilton,Hancock,40.3964,62341
IL,-91.2338,Hull,Pike,39.7186,62343
IL,-90.8531,Huntsville,Schuyler,40.1544,62344
IL,-91.1637,Kinderhook,Pike,39.6953,62345
IL,-90.9844,La Prairie,Adams,40.1572,62346
IL,-91.0869,Liberty,Adams,39.8892,62347
IL,-91.3785,Lima,Adams,40.1775,62348
IL,-91.213,Loraine,Adams,40.1532,62349
IL,-91.2899,Mendon,Adams,40.0857,62351
IL,-90.6504,Milton,Pike,39.5645,62352
IL,-90.7414,Mount Sterling,Brown,39.9803,62353
IL,-91.3318,Nauvoo,Hancock,40.5261,62354
IL,-90.7692,Nebo,Pike,39.4202,62355
IL,-91.0886,New Canton,Pike,39.6342,62356
IL,-90.844,New Salem,Pike,39.6996,62357
IL,-91.2991,Niota,Hancock,40.5978,62358
IL,-91.2053,Paloma,Adams,40.0366,62359
IL,-91.2627,Payson,Adams,39.8153,62360
IL,-90.638,Pearl,Pike,39.4441,62361
IL,-90.7471,Perry,Pike,39.7823,62362
IL,-90.8073,Pittsfield,Pike,39.6013,62363
IL,-91.1436,Plainville,Adams,39.8004,62365
IL,-90.877,Pleasant Hill,Pike,39.4467,62366
IL,-90.9672,Plymouth,Hancock,40.3236,62367
IL,-90.9722,Rockport,Pike,39.5328,62370
IL,-91.3726,Sutter,Hancock,40.2865,62373
IL,-90.8556,Tennessee,McDonough,40.414,62374
IL,-90.8661,Timewell,Brown,40.0117,62375
IL,-91.3733,Ursa,Adams,40.0809,62376
IL,-90.6741,Versailles,Brown,39.8883,62378
IL,-91.4348,Warsaw,Hancock,40.3544,62379
IL,-91.1826,West Point,Hancock,40.255,62380
IL,-88.5611,Effingham,Effingham,39.1217,62401
IL,-87.7219,Allendale,Wabash,38.5232,62410
IL,-88.7481,Altamont,Effingham,39.0634,62411
IL,-87.8029,Annapolis,Crawford,39.1179,62413
IL,-88.8038,Beecher City,Effingham,39.1835,62414
IL,-87.7657,Bridgeport,Lawrence,38.7067,62417
IL,-88.9494,Brownstown,Fayette,38.9891,62418
IL,-88.0037,Calhoun,Richland,38.6351,62419
IL,-87.9913,Casey,Clark,39.3017,62420
IL,-87.9727,Claremont,Richland,38.7429,62421
IL,-88.8868,Cowden,Shelby,39.2326,62422
IL,-87.5867,Dennison,Clark,39.449,62423
IL,-88.4074,Dieterich,Effingham,39.0319,62424
IL,-88.0973,Dundas,Richland,38.8306,62425
IL,-88.6645,Edgewood,Effingham,38.9021,62426
IL,-87.6837,Flat Rock,Crawford,38.9096,62427
IL,-88.1246,Greenup,Cumberland,39.274,62428
IL,-88.9812,Herrick,Shelby,39.2245,62431
IL,-88.1397,Hidalgo,Jasper,39.1228,62432
IL,-87.6695,Hutsonville,Crawford,39.1064,62433
IL,-88.3204,Ingraham,Clay,38.8284,62434
IL,-88.2445,Janesville,Cumberland,39.3743,62435
IL,-88.2474,Jewett,Cumberland,39.2076,62436
IL,-88.8715,Lakewood,Shelby,39.3134,62438
IL,-87.6784,Lawrenceville,Lawrence,38.7309,62439
IL,-88.253,Lerna,Coles,39.3958,62440
IL,-87.6923,Marshall,Clark,39.422,62441
IL,-87.8707,Martinsville,Clark,39.3174,62442
IL,-88.6234,Mason,Effingham,38.9645,62443
IL,-88.7337,Mode,Shelby,39.2664,62444
IL,-88.335,Montrose,Effingham,39.1573,62445
IL,-88.2185,Mount Erie,Wayne,38.5222,62446
IL,-88.4503,Neoga,Cumberland,39.322,62447
IL,-88.1704,Newton,Jasper,38.9847,62448
IL,-87.895,Oblong,Crawford,39.001,62449
IL,-88.0809,Olney,Richland,38.7334,62450
IL,-87.6157,Palestine,Crawford,39.0028,62451
IL,-88.0647,Parkersburg,Richland,38.59,62452
IL,-87.7484,Robinson,Crawford,39.007,62454
IL,-88.8552,Saint Elmo,Fayette,39.0315,62458
IL,-88.0291,Sainte Marie,Jasper,38.928,62459
IL,-87.6487,Saint Francisville,Lawrence,38.5921,62460
IL,-88.6418,Shumway,Effingham,39.1881,62461
IL,-88.4803,Sigel,Shelby,39.2176,62462
IL,-88.6319,Stewardson,Shelby,39.272,62463
IL,-87.8396,Stoy,Crawford,38.9898,62464
IL,-88.6279,Strasburg,Shelby,39.3641,62465
IL,-87.8638,Sumner,Lawrence,38.7171,62466
IL,-88.4767,Teutopolis,Effingham,39.132,62467
IL,-88.2468,Toledo,Cumberland,39.2772,62468
IL,-88.3488,Trilla,Coles,39.3938,62469
IL,-89.1041,Vandalia,Fayette,38.9439,62471
IL,-88.5584,Watson,Effingham,38.9906,62473
IL,-87.9961,Westfield,Clark,39.4564,62474
IL,-88.0979,West Liberty,Jasper,38.895,62475
IL,-88.0048,West Salem,Edwards,38.5209,62476
IL,-87.6512,West Union,Clark,39.2402,62477
IL,-87.7131,West York,Crawford,39.1938,62478
IL,-88.3175,Wheeler,Jasper,39.0182,62479
IL,-88.0172,Willow Hill,Jasper,38.9757,62480
